ID	Overall Result	RE Station Result	FE Station Result	ODP Station Result	SS Station Result	Time	RE Valid Master	RE Part Present	RE Part Orientation	RE Part Valid	RE Inner Bright	RE Inner Small Dark	RE Inner Large	RE Outer Bright	RE Outer Small Dark	RE Outer Large Dark	RE IDA Bright	RE IDA Large Dark	RE IDA Small Dark	RE ODA Bright	RE ODA Large Dark	RE ODA Small Dark	RE M Center X	RE M Center Y	RE UUT Center X	RE UUT Center Y	FE Valid Master	FE Part Orientation	FE Part Valid	FE Inner Diameter	FE Obstruction	FE Chip	FE  Inner Dia Min	FE Inner Dia Max	FE  Obstr Area	FE Chip Area	ODP Position	ODP Length	ODP Bumps	ODP Chips	ODP Envelope	ODP Nose	ODP # Images	ODP Length mm	ODP Max Bump mm	ODP Max Chip mm	ODP Env mm	ODP Max Env Frame	ODP  Nose W Min/Max	ODP  W Min/Max Frame	ODP Mdn OD mm	SS Valid	SS Bright Defect	SS Blemish Defect	SS Spot/Crack Defect	SS Bright DA mm^2	SS Blemish DA mm^2	SS Spot/Crack DA mm^2	SS  # Frames
50	N/A	Fail	Fail	Pass	Pass	9:34:26.812 AM 9/13/2016	Pass	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	NaN	NaN	NaN	NaN	NaN	NaN	500.023865	479.857452	NaN	NaN	Pass	Pass	Fail	Fail	Fail	Fail	NaN	NaN	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.662609	0.000000	0.000000	5.097496	11	4.330860	21	4.837896	Pass	Pass	Pass	Pass	0.000000	0.089082	0.000000	59
51	Good	Pass	Pass	Pass	Pass	9:34:29.487 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	521.929382	487.840881	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.955960	0.000000	0.027662	Pass	Pass	Pass	Pass	Pass	Pass	59	33.945927	0.000000	0.000000	5.042352	20	4.382334	36	4.933135	Pass	Pass	Pass	Pass	0.033075	0.095256	0.000000	59
52	Good	Pass	Pass	Pass	Pass	9:34:32.170 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	537.557190	471.387817	Pass	Pass	Pass	Pass	Pass	Pass	2.955960	2.963520	0.000000	0.001029	Pass	Pass	Pass	Pass	Pass	Pass	59	33.964283	0.000000	0.000000	5.050357	40	4.282588	26	4.930685	Pass	Pass	Pass	Pass	0.000000	0.000000	0.063063	59
53	N/A	Fail	Fail	Fail	Fail	9:34:34.157 AM 9/13/2016	Pass	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	NaN	NaN	NaN	NaN	NaN	NaN	500.023865	479.857452	NaN	NaN	Pass	Pass	Fail	Fail	Fail	Fail	NaN	NaN	0.000000	0.000000	Fail	Fail	Pass	Pass	Fail	Fail	59	NaN	0.000000	0.000000	NaN	-1	NaN	-1	0.000000	Fail	Pass	Pass	Pass	0.000000	0.000000	0.000000	59
54	Good	Pass	Pass	Pass	Pass	9:34:37.624 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	509.196259	497.685150	Pass	Pass	Pass	Pass	Pass	Pass	2.910600	2.910600	0.000000	0.003886	Pass	Pass	Pass	Pass	Pass	Pass	59	33.984638	0.000000	0.000000	5.138272	35	4.434975	49	4.886474	Pass	Pass	Pass	Pass	0.029547	0.092610	0.035280	59
55	Good	Pass	Pass	Pass	Pass	9:34:40.311 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	585.757629	495.588226	Pass	Pass	Pass	Pass	Pass	Pass	2.955960	2.978640	0.000000	0.000057	Pass	Pass	Pass	Pass	Pass	Pass	59	33.846493	0.000000	43.159248	5.032354	52	4.359046	13	4.895247	Pass	Pass	Pass	Pass	0.000000	0.000000	0.080262	59
56	Good	Pass	Pass	Pass	Pass	9:34:43.026 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.016110	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	543.426941	478.291504	Pass	Pass	Pass	Pass	Pass	Pass	2.963520	2.971080	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.904140	0.000000	0.000000	5.055861	1	4.423546	43	4.951402	Pass	Pass	Pass	Pass	0.000000	0.000000	0.031311	59
57	Good	Pass	Pass	Pass	Pass	9:34:45.698 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	524.457703	496.379120	Pass	Pass	Pass	Pass	Pass	Pass	2.880360	2.933280	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.944778	0.000000	0.000000	5.148378	31	4.501642	44	4.913480	Pass	Pass	Pass	Pass	0.000000	0.000000	0.040131	59
58	Good	Pass	Pass	Pass	Pass	9:34:51.105 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	522.261292	490.043884	Pass	Pass	Pass	Pass	Pass	Pass	2.925720	2.925720	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	34.044865	0.000000	0.000000	5.010527	29	4.390729	16	4.921269	Pass	Pass	Pass	Pass	0.032634	0.000000	0.050715	59
59	Good	Pass	Pass	Pass	Pass	9:34:53.812 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	567.528809	505.494965	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.955960	0.000000	0.016117	Pass	Pass	Pass	Pass	Pass	Pass	59	33.682755	0.000000	0.000000	5.067808	7	4.305037	37	4.902786	Pass	Pass	Pass	Pass	0.000000	0.000000	0.031752	59
60	Good	Pass	Pass	Pass	Pass	9:34:56.524 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	531.001831	491.783081	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.963520	0.000000	0.022976	Pass	Pass	Pass	Pass	Pass	Pass	59	34.006462	42.712212	0.000000	5.057516	43	4.306411	23	4.922832	Pass	Pass	Pass	Pass	0.026460	0.000000	0.082908	59
61	Good	Pass	Pass	Pass	Pass	9:34:59.201 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	549.614563	515.143433	Pass	Pass	Pass	Pass	Pass	Pass	2.963520	2.986200	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.903889	0.000000	0.000000	5.075717	52	4.559099	37	4.983217	Pass	Pass	Pass	Pass	0.025578	0.189189	0.082908	59
62	Fail - OD Envelope	Pass	Pass	Fail	Pass	9:35:01.913 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	587.068054	514.453003	Pass	Pass	Pass	Pass	Pass	Pass	2.872800	2.910600	0.000000	0.008402	Pass	Pass	Pass	Pass	Fail	Pass	59	33.843182	0.000000	0.000000	5.260657	46	4.223060	35	4.850330	Pass	Pass	Pass	Pass	0.000000	0.000000	0.059535	59
63	Good	Pass	Pass	Pass	Pass	9:35:04.625 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	517.135559	496.776947	Pass	Pass	Pass	Pass	Pass	Pass	2.955960	2.978640	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.764183	56.276085	0.000000	5.008860	37	4.408004	50	4.903152	Pass	Pass	Pass	Pass	0.000000	0.000000	0.039249	59
64	Good	Pass	Pass	Pass	Pass	9:35:07.294 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	568.497864	470.569061	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.955960	0.000000	0.032292	Pass	Pass	Pass	Pass	Pass	Pass	59	33.684689	42.357922	0.000000	5.160211	32	4.270472	36	4.909806	Pass	Pass	Pass	Pass	0.000000	0.000000	0.040131	59
65	Good	Pass	Pass	Pass	Pass	9:35:09.999 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	541.156921	465.838989	Pass	Pass	Pass	Pass	Pass	Pass	2.925720	2.940840	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	34.124924	0.000000	0.000000	5.023397	42	4.213055	2	4.915175	Pass	Pass	Pass	Pass	0.000000	0.000000	0.036603	59
66	Good	Pass	Pass	Pass	Pass	9:35:12.724 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	528.989014	488.173309	Pass	Pass	Pass	Pass	Pass	Pass	2.963520	2.963520	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.905212	0.000000	0.000000	5.094055	41	4.501952	29	4.982041	Pass	Pass	Pass	Pass	0.000000	0.099666	0.078498	59
67	Good	Pass	Pass	Pass	Pass	9:35:15.426 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	529.204346	504.344055	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.933280	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.522770	0.000000	0.000000	5.136316	10	4.305361	22	4.841235	Pass	Pass	Pass	Pass	0.000000	0.000000	0.054684	59
68	Good	Pass	Pass	Pass	Pass	9:35:18.072 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	533.704468	495.584930	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.955960	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.763542	0.000000	0.000000	5.084883	40	4.350687	52	4.859830	Pass	Pass	Pass	Pass	0.000000	0.000000	0.054684	59
69	Good	Pass	Pass	Pass	Pass	9:35:20.801 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.036858	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	551.840759	537.016968	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.971080	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.804119	0.000000	0.000000	5.076392	55	4.441370	58	4.816877	Pass	Pass	Pass	Pass	0.025578	0.000000	0.000000	59
70	Good	Pass	Pass	Pass	Pass	9:35:23.531 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.043282	0.000000	0.000000	0.069485	0.000000	500.023865	479.857452	571.414978	522.077209	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.986200	0.000000	0.019489	Pass	Pass	Pass	Pass	Pass	Pass	59	34.005402	0.000000	0.000000	5.106578	35	4.421692	49	4.903757	Pass	Pass	Pass	Pass	0.000000	0.085995	0.000000	59
71	Good	Pass	Pass	Pass	Pass	9:35:26.198 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	625.846008	473.584595	Pass	Pass	Pass	Pass	Pass	Pass	2.857680	2.872800	0.000000	0.006916	Pass	Pass	Pass	Pass	Pass	Pass	59	33.723549	0.000000	0.000000	5.173054	20	4.270346	29	4.886926	Pass	Pass	Pass	Pass	0.027342	0.000000	0.048510	59
72	Good	Pass	Pass	Pass	Pass	9:35:28.899 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	532.891907	457.684204	Pass	Pass	Pass	Pass	Pass	Pass	2.940840	2.971080	0.000000	0.004058	Pass	Pass	Pass	Pass	Pass	Pass	59	33.724472	0.000000	0.000000	5.173581	27	4.420798	33	4.921136	Pass	Pass	Pass	Pass	0.032193	0.093933	0.072324	59
73	Fail	Pass	Fail	Pass	Pass	9:35:34.336 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	540.126648	509.413361	Pass	Pass	Pass	Pass	Pass	Fail	2.835000	2.933280	0.000000	0.079786	Pass	Pass	Pass	Pass	Pass	Pass	59	34.065483	0.000000	42.940140	5.113541	6	4.376360	51	4.892381	Pass	Pass	Pass	Pass	0.000000	0.000000	0.045423	59
74	Good	Pass	Pass	Pass	Pass	9:35:37.025 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	592.610779	503.559296	Pass	Pass	Pass	Pass	Pass	Pass	2.925720	2.925720	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	34.184002	0.000000	0.000000	5.249761	14	4.283337	57	4.938954	Pass	Pass	Pass	Pass	0.000000	0.000000	0.085995	59
75	Good	Pass	Pass	Pass	Pass	9:35:39.700 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	542.070312	482.697266	Pass	Pass	Pass	Pass	Pass	Pass	2.918160	2.925720	0.000000	0.003886	Pass	Pass	Pass	Pass	Pass	Pass	59	34.024715	0.000000	0.000000	5.057804	52	4.389224	37	4.908350	Pass	Pass	Pass	Pass	0.029106	0.000000	0.051156	59
76	N/A	Fail	Fail	Pass	Pass	9:35:42.405 AM 9/13/2016	Pass	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	NaN	NaN	NaN	NaN	NaN	NaN	500.023865	479.857452	NaN	NaN	Pass	Pass	Fail	Fail	Fail	Fail	NaN	NaN	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	34.064178	0.000000	63.102722	5.101868	10	4.194291	56	4.868037	Pass	Pass	Pass	Pass	0.000000	0.097020	0.080262	59
77	Good	Pass	Pass	Pass	Pass	9:35:45.110 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	486.949249	516.385986	Pass	Pass	Pass	Pass	Pass	Pass	2.955960	2.963520	0.000000	0.011259	Pass	Pass	Pass	Pass	Pass	Pass	59	33.991150	0.000000	0.000000	5.063972	49	4.336079	35	4.914593	Pass	Pass	Pass	Pass	0.000000	0.000000	0.033516	59
78	Good	Pass	Pass	Pass	Pass	9:35:47.844 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	563.154663	506.304718	Pass	Pass	Pass	Pass	Pass	Pass	2.895480	2.903040	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.803074	0.000000	0.000000	5.073595	58	4.322666	18	4.869710	Pass	Pass	Pass	Pass	0.000000	0.000000	0.038808	59
79	Good	Pass	Pass	Pass	Pass	9:35:50.527 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.094312	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	537.218140	492.076569	Pass	Pass	Pass	Pass	Pass	Pass	2.955960	2.963520	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.964893	45.099495	0.000000	5.114480	18	4.410090	21	4.971574	Pass	Pass	Pass	Pass	0.033516	0.000000	0.048951	59
80	Good	Pass	Pass	Pass	Pass	9:35:53.193 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	576.947632	467.741730	Pass	Pass	Pass	Pass	Pass	Pass	2.940840	2.948400	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	34.064156	0.000000	0.000000	5.062145	58	4.365273	58	4.958647	Pass	Pass	Pass	Pass	0.000000	0.000000	0.031311	59
81	Good	Pass	Pass	Pass	Pass	9:35:55.937 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.063215	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	562.070618	479.759735	Pass	Pass	Pass	Pass	Pass	Pass	2.865240	2.887920	0.004115	0.007544	Pass	Pass	Pass	Pass	Pass	Pass	59	33.804222	0.000000	0.000000	5.108757	11	4.424333	2	4.911416	Pass	Pass	Pass	Pass	0.000000	0.000000	0.041454	59
82	Fail - OD Envelope	Pass	Fail	Fail	Pass	9:35:58.626 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	547.385376	483.158081	Pass	Pass	Pass	Pass	Pass	Fail	2.872800	2.872800	0.000000	0.126195	Pass	Pass	Pass	Pass	Fail	Pass	59	34.203125	0.000000	43.276787	5.303294	11	4.267321	47	4.960645	Pass	Pass	Pass	Pass	0.026460	0.080703	0.034398	59
83	Fail - OD Envelope	Pass	Pass	Fail	Pass	9:36:01.274 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	477.389709	487.985474	Pass	Pass	Pass	Pass	Pass	Pass	2.835000	2.887920	0.000000	0.007201	Pass	Pass	Pass	Pass	Fail	Pass	59	33.850349	0.000000	0.000000	5.288979	34	4.325743	57	4.903035	Pass	Pass	Pass	Pass	0.025578	0.000000	0.000000	59
84	Good	Pass	Pass	Pass	Pass	9:36:04.025 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	547.932800	516.317871	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.978640	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.704632	0.000000	0.000000	5.203018	11	4.452277	53	4.786932	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	59
85	Fail - OD Envelope	Pass	Pass	Fail	Pass	9:36:06.721 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	575.969360	504.173279	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.971080	0.000000	0.000000	Pass	Pass	Pass	Pass	Fail	Pass	59	33.626041	43.072701	0.000000	5.251376	38	4.248185	31	4.800085	Pass	Pass	Pass	Pass	0.000000	0.000000	0.039690	59
86	Good	Pass	Pass	Pass	Pass	9:36:09.425 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	550.119446	507.666595	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.986200	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.764446	0.000000	0.000000	5.143278	44	4.426048	32	4.815793	Pass	Pass	Pass	Pass	0.000000	0.091287	0.034398	59
87	Good	Pass	Pass	Pass	Pass	9:36:12.145 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	507.265656	507.474060	Pass	Pass	Pass	Pass	Pass	Pass	2.918160	2.986200	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.904972	57.204247	0.000000	5.069131	30	4.466314	49	4.928239	Pass	Pass	Pass	Pass	0.000000	0.133182	0.000000	59
88	Good	Pass	Pass	Pass	Pass	9:36:17.546 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	487.666840	505.218781	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.963520	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.905224	0.000000	0.000000	5.148808	25	4.490557	36	4.945869	Pass	Pass	Pass	Pass	0.032193	0.000000	0.038808	59
89	Fail - OD Envelope	Pass	Pass	Fail	Pass	9:36:20.256 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	565.889465	484.103638	Pass	Pass	Pass	Pass	Pass	Pass	2.903040	2.933280	0.000000	0.000000	Pass	Pass	Pass	Pass	Fail	Pass	59	34.265438	98.905327	0.000000	5.267799	49	4.362757	4	4.950880	Pass	Pass	Pass	Pass	0.000000	0.000000	0.059976	59
90	Good	Pass	Pass	Pass	Pass	9:36:22.926 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	554.510010	486.073792	Pass	Pass	Pass	Pass	Pass	Pass	2.925720	2.963520	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.724648	0.000000	0.000000	5.106036	44	4.377936	33	4.798171	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	59
91	Good	Pass	Pass	Pass	Pass	9:36:25.627 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	547.259033	477.471771	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.986200	0.000000	0.007430	Pass	Pass	Pass	Pass	Pass	Pass	59	34.004566	0.000000	0.000000	5.037335	33	4.372174	0	4.922794	Pass	Pass	Pass	Pass	0.000000	0.000000	0.035280	59
92	N/A	Fail	Fail	Pass	Pass	9:36:28.343 AM 9/13/2016	Pass	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	Fail	NaN	NaN	NaN	NaN	NaN	NaN	500.023865	479.857452	NaN	NaN	Pass	Pass	Fail	Fail	Fail	Fail	NaN	NaN	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.704895	43.942215	0.000000	5.088180	17	4.306890	56	4.804342	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	59
93	Good	Pass	Pass	Pass	Pass	9:36:31.097 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	501.587982	528.628723	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.978640	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.563263	0.000000	0.000000	5.164165	24	4.249860	37	4.812923	Pass	Pass	Pass	Pass	0.000000	0.081144	0.000000	59
94	Good	Pass	Pass	Pass	Pass	9:36:33.807 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.024827	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	488.418396	522.353088	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.948400	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.603054	82.388161	0.000000	5.227363	14	4.456335	56	4.777236	Pass	Pass	Pass	Pass	0.000000	0.000000	0.052038	59
95	Good	Pass	Pass	Pass	Pass	9:36:36.445 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	540.661011	463.833191	Pass	Pass	Pass	Pass	Pass	Pass	2.925720	2.948400	0.000000	0.029948	Pass	Pass	Pass	Pass	Pass	Pass	59	33.991772	0.000000	0.000000	5.087137	11	4.388005	57	4.933849	Pass	Pass	Pass	Pass	0.039690	0.000000	0.068355	59
96	Good	Pass	Pass	Pass	Pass	9:36:39.174 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	508.635529	456.503235	Pass	Pass	Pass	Pass	Pass	Pass	2.933280	2.986200	0.000000	0.000171	Pass	Pass	Pass	Pass	Pass	Pass	59	33.764496	44.195175	0.000000	5.097673	24	4.278820	28	4.918117	Pass	Pass	Pass	Pass	0.031752	0.000000	0.051597	59
97	Good	Pass	Pass	Pass	Pass	9:36:41.885 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.094873	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	562.294739	474.462219	Pass	Pass	Pass	Pass	Pass	Pass	2.925720	2.978640	0.000000	0.000000	Pass	Pass	Pass	Pass	Pass	Pass	59	33.703381	56.903362	0.000000	5.083995	4	4.496635	8	4.783990	Pass	Pass	Pass	Pass	0.000000	0.113337	0.040131	59
98	Good	Pass	Pass	Pass	Pass	9:36:44.534 AM 9/13/2016	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	Pass	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	500.023865	479.857452	561.679321	473.355682	Pass	Pass	Pass	Pass	Pass	Pass	2.948400	2.978640	0.000000	0.007030	Pass	Pass	Pass	Pass	Pass	Pass	59	33.944267	63.853500	0.000000	5.166109	28	4.214639	12	4.925996	Pass	Pass	Pass	Pass	0.090405	0.000000	0.000000	59
